Name,Rating,Review_Text,sentiment
Hotel Mohan International homely atmosphere,1.0,"It's like a fish market,  the staff cheat guest very badly,  fraud . It's a place where you can do illegal activities by booking a room.   HONESTLY DO NOT VISIT OR STAY IN THIS PLACE.  WORST IS NOT THE RIGHT WORD. MY PACKAGE INCLUDES BREAKFAST.  WHEN I GOT UP IN THE MORNING AND HOT WATER WAS NOT COMING.  WHEN I DIALED 9. HE SAID HE WILL GIVE WATER IN BUCKET. BREAKFAST WAS JUST A PIECE OF PAROTTA WITH A SACHET OF TAMOTTO SAUCE.  BAD BAD 👎.  WHEN I CHECKED IN THE BOY SAID EVERYTHING IS AVAILABLE.  HE STARTED SHOWING GIRLS PICTURES WITH RATES. SICK PLACE",negatif
Hotel Aura,10.0,hygienic environment of hotel and polite behaviour of staff member.,netral
Hotel Aura,6.0,Yes,netral
Hotel Aura,9.0,Clean & interior,positif
Hotel Aura,8.0,Break fast was not included in my booking. They charged 250 extra for it.,positif
Hotel Aura,9.0,Room service & cleanliness,netral
Hotel Aura,6.0,Breakfast and wifi was good.,positif
Hotel Aura,9.0,Nice interior and location.,positif
Hotel Aura,6.0," · The kettle, blankets and the towel provided were stinking",netral
Hotel Aura,9.0,It was good,positif
Hotel Aura,6.0,"Room was ok but Bathroom shower not working, Staff does not respond when a customer order them for services.",positif
Hotel IVY plaza Luxury,10.0,"Closeness to airport, neat and clean bed sheets, room and bathroom was clean. Staff were very polite and very helpful, they actually cares..",positif
Hotel IVY plaza Luxury,6.0,Place is good need to take care more,positif
Hotel IVY plaza Luxury,6.0,Nothing much but they had soap in the bathroom,positif
Hotel IVY plaza Luxury,6.0,"24 hour reception, booked me an airport drop off at 4 am. The airport is 10-15 min drive away.",netral
Hotel IVY plaza Luxury,6.0,Good,positif
Hotel IVY plaza Luxury,7.0,I liked the proximity it has with airport,positif
Hotel IVY plaza Luxury,7.0,Close to the airport.,netral
Hotel IVY plaza Luxury,8.0,"location, stuff, breakfast",netral
Hotel IVY plaza Luxury,8.0,Good,positif
Hotel IVY plaza Luxury,8.0,Nice,positif
Hotel Arch International,10.0,Breakfast was good as was the service  Location of the hotel was within reach of public transportation  Staff were warm and friendly.,positif
Hotel Arch International,7.0,well maintained,netral
Hotel Arch International,1.0,Nothing,netral
Hotel Arch International,10.0," · Nice stay
Helpful staff
Good rooms
Very nice food",positif
Hotel Arch International,7.0, no comments available for this review,positif
Gallivanto Inn,10.0,"Clean rooms, the property was still on construction but that didn’t create any problems for us. Really good and kind service",positif
Gallivanto Inn,10.0,"I Found a Beautiful Place in Delhi 😊 All Service was Good 👍 I'm Enjoying My Trip With GALLIVANTO INN. Food facilities Are Awesome 👍 Very Helpful Staff Behaviour...
All Over Experience is Very Good",positif
Gallivanto Inn,7.0,Did not have,netral
Gallivanto Inn,9.0,Apart from location everything is good and staff is also very professional. I like food also.,positif
Gallivanto Inn,10.0,Rooms were exceptionally near and clean. So as the bathrooms. The food was also nice. Overall a great experience.,positif
Gallivanto Inn,10.0,Very good hotel,positif
Gallivanto Inn,9.0,nice staff. clean and cozy room,positif
Gallivanto Inn,10.0,"Everyone is so friendly and nice, all the time there to help. They were teaching me a bit of Hindi also 😁",positif
Gallivanto Inn,10.0,good,positif
Gallivanto Inn,7.0,"+ extremely helpful staff: helped us with airport pickup, finding a tailor, swapped rooms due to hot water issue, organized water/food…
+ amazing indian food 5/5: recommend to have at least 1 dinner in the hotel
+ big and comfortable bed
+ felt very safe: security 24/7, friendly staff
+ near metro station Rohini Sector 18-19: easy and cheap way to reach city centre
+ roof top terrace: good view and they are about to built bar there.",positif
Staybook Hotel Jai Balaji New Delhi Railway Station,10.0,"staff is awesome and very helpful, Mohd Danish specially!",positif
Staybook Hotel Jai Balaji New Delhi Railway Station,9.0,Room Service and Specially food,positif
Staybook Hotel Jai Balaji New Delhi Railway Station,7.0,Ac was not working,netral
Staybook Hotel Jai Balaji New Delhi Railway Station,8.0,"Friendly and helpful staff.
Driver came picking me up at the airport even if it was late at night.
24h check in was really useful.
Silent room at night as it's not on the main road. 
Recommend for 1 night or 2.
Very good breakfast.",positif
Staybook Hotel Jai Balaji New Delhi Railway Station,9.0,Nice hotel,positif
Staybook Hotel Jai Balaji New Delhi Railway Station,9.0,Good,positif
Staybook Hotel Jai Balaji New Delhi Railway Station,9.0,Superb hotel staybook jai bala ji,positif
Staybook Hotel Jai Balaji New Delhi Railway Station,9.0,awesome,positif
Staybook Hotel Jai Balaji New Delhi Railway Station,9.0,Staybook jai balq ji Hotel nice,positif
Staybook Hotel Jai Balaji New Delhi Railway Station,9.0,Nice staff and location,positif
Hotel Elegance,10.0,The ambience of this place is really amazing. I completely enjoyed my stay at this place. It also has a good paking space available so the visitors not have to face much problem with their vehicles. Nicely managed by all the staffs.,positif
Hotel Elegance,6.0,Location is great. all key points in near reach area.,positif
Hotel Elegance,8.0,Room is very clean n spacious n staff service is good...👍,positif
Hotel Elegance,7.0, · Cleanliness inside room,netral
Hotel Elegance,7.0,In the hotel stayed for two times and the hotel was so good I just loved the stay hear really loved the place the staff was amazing and the facilities are so good  highly recommend...,positif
Hotel Elegance,6.0,Hospitality,netral
Hotel Elegance,7.0,Good,positif
Hotel Elegance,6.0,Members of staff were really friendly and the location is excellent,positif
Hotel Elegance,8.0,Everything was good here,positif
Hotel Elegance,7.0,Facilities provided in room,netral
OYO Flagship Hotel Yuvraj Paalace,1.0, no comments available for this review,positif
Hotel NEW TEJ Plaza,10.0,Big room very comptable staff was very nice,positif
Hotel NEW TEJ Plaza,4.0,Big room and bathroom,netral
Hotel NEW TEJ Plaza,10.0,The staffs were attentive and helpful from the day we checked in to checkout day. As we are not well prepared for this trip. We was excellent stay here 😊,positif
Hotel NEW TEJ Plaza,10.0,Good hotel and staff,positif
Hotel NEW TEJ Plaza,10.0,Hotel is very good. Location is good.staff is very good.,positif
Hotel NEW TEJ Plaza,10.0,My stay hotel tej plaza near by airport.rooms are so need and clean staff was very helpful food was very tasty my stay was very enjoyable nice palace,positif
Hotel NEW TEJ Plaza,10.0,"Hotel staffs very polite and friendly.
Alongside the rooms are as per your booking promises.
Free breakfast was another delightful experience.
I believe hotel is in newly built so the experience was much better.",positif
Hotel NEW TEJ Plaza,2.0,Nothing,netral
Hotel NEW TEJ Plaza,4.0,The room was good and spacious,positif
Hotel NEW TEJ Plaza,10.0,Good Hotel,positif
FabHotel Indraprastha - Shahdara,7.0,"Location, comfort,room rate, staff.",netral
FabHotel Indraprastha - Shahdara,8.0,The service and food was amazing! Loved the details and the attention of the staff. The rooms are spacious and the facilities  The bed was very comfortab Thank you for a wonderful.,positif
FabHotel Indraprastha - Shahdara,8.0,"One of the best Hotels  Good food and polite staff. Had a pleasant stay.  s good, the rooms are spacious and food is also good. And specifically thank",positif
FabHotel Indraprastha - Shahdara,8.0,"We had great stay here and breakfast from there . staff behaviour nice stay here our experience is good . Food are also good , rooms are neat and clean was amazing .",positif
FabHotel Indraprastha - Shahdara,8.0,Beautiful hotel with a nice staff and great hospitality.  and really a amazing stay at rooms all neatcand clean and specious. Really we came at this hotel,positif
FabHotel Indraprastha - Shahdara,8.0,Room is comfortable. Food is delicious. giving us her assistance. Staff is very hardworking and polite. I surely came back here with my family for leisure trip. Because this stay,positif
FabHotel Indraprastha - Shahdara,8.0,It was a great experience and food was Very Delicious  of food nice and impressive... Room are neat and clean .... Good hospitality and nice ambiance.,positif
FabHotel Indraprastha - Shahdara,5.0, · the inhouse kitchen was not cooperative and unlinke all hotels had to do payment at the same tie rather than later during checkout .even for 1water bottle had to do payment which is so annoying.,negatif
FabHotel Indraprastha - Shahdara,9.0,I love my stay I got early check in by Tripta Seagal quick check in thanks so much pain rooms very spacious neat and clean experience is excellent👍 property Mr chamkaur also very helpful person 😊😊,positif
FabHotel Indraprastha - Shahdara,9.0,"Comfortable , reasonable and clean. Excellent suite room and breakfast spread. Great service.
Very near the airport too.                                               ,           .",positif
Bloomrooms @ New Delhi Railway Station,10.0,"The staff is incredibly friendly, professional and helpful. I feel safe!
Breakfast is delicious!!!",positif
Bloomrooms @ New Delhi Railway Station,8.0,"Clean and comfortable
Additional amenities delivered through chat (web application)",positif
Bloomrooms @ New Delhi Railway Station,9.0,"With all the fake reviews out there, it was a relief to find somewhere safe, clean and in a good location - even if it was a little more expensive than the budget options. Close to metro and train station / tuk tuk to any of the major sites 50-130 affordably. Free water (bottled dispenser), helpful front desk to find a hairdresser, helped book trains and a pre-paid car back to the airport, lift for luggage, staff members helping take up luggage and load up the car. Room had a safe you can enter the combination into each time you wish to use it.",positif
Bloomrooms @ New Delhi Railway Station,9.0,"Great place to stay if you have to catch a train early in the morning! Very clean, lovely comfortable bed. Very simple but functional and safe.",positif
Bloomrooms @ New Delhi Railway Station,8.0,I would like to come back to this hotel again.,netral
Bloomrooms @ New Delhi Railway Station,8.0,"Cleanliness, Interior, Bathrooms spacious",netral
Bloomrooms @ New Delhi Railway Station,8.0,easy to catch public transport and nice and clean,positif
Bloomrooms @ New Delhi Railway Station,9.0,"All amenities, staff, convenient, clean, comfortable",positif
Bloomrooms @ New Delhi Railway Station,9.0,location. friendly staff and very helpful.,positif
Bloomrooms @ New Delhi Railway Station,9.0,The workers were very kind and helpful. The breakfast was delicious. The rooms had everything we needed and the water was hot. We work online and didn’t have any problems with the internet.,positif
